UBERON:UBERON_2002175,130,0.5313510477969939,153910
UBERON:UBERON_0000955,116,0.7246194857679855,95963
UBERON:UBERON_0004529,111,0.46696827493896664,128832
UBERON:UBERON_0001851,102,0.756390480913375,69499
UBERON:UBERON_0013702,96,0.5125819077249718,92327
UBERON:UBERON_0000468,89,0.4420515429119815,91055
UBERON:UBERON_0000479,87,0.37635154276737987,99002
UBERON:UBERON_0035944,86,0.4051538709622139,91802
UBERON:UBERON_0001359,83,0.5871802868210064,59848
UBERON:UBERON_0000178,83,0.24814892709373662,117904
UBERON:UBERON_0000104,83,0.28081188312549843,110448
UBERON:UBERON_0001016,76,0.35718793161066026,81279
UBERON:UBERON_0001969,74,0.5226459306147757,53462
UBERON:UBERON_0002542,69,0.22210893170895527,94357
UBERON:UBERON_0016482,68,0.9927597731699953,14060
UBERON:UBERON_0001932,65,0.3726660228019842,58556
UBERON:UBERON_0007222,64,0.5660578855405841,34398
UBERON:UBERON_0001977,60,0.2107243730569852,78153
UBERON:UBERON_0002398,57,0.26712152101112774,61096
UBERON:UBERON_0002416,56,0.26325188831992374,59879
UBERON:UBERON_2000098,54,0.33856630319189834,44502
UBERON:UBERON_0007023,52,0.15766938620008242,73350
UBERON:UBERON_0000062,48,0.1813655052476415,59818
UBERON:UBERON_0004704,47,0.2620251548522512,43468
UBERON:UBERON_0000456,46,0.3497529538480264,30381
UBERON:UBERON_0034754,44,0.22260046637648453,44332
UBERON:UBERON_0000033,43,0.14016691137667572,58406
UBERON:UBERON_0000956,42,0.3345375214266832,26122
UBERON:UBERON_0002316,42,0.31878545949455667,27800
UBERON:UBERON_0027368,41,0.2033750472889334,41992
UBERON:UBERON_0002689,40,0.18008359230173604,44206
UBERON:UBERON_0002107,40,0.2026142203175445,40260
UBERON:UBERON_0000120,40,0.2910783346212245,27889
UBERON:UBERON_0001137,39,0.21118528586698962,37040
UBERON:UBERON_0001130,38,0.20143660841384164,36780
UBERON:UBERON_0001093,37,0.23236918583331842,30439
UBERON:UBERON_0003101,36,0.052044026673015796,66080
UBERON:UBERON_0003100,36,0.09804178680759457,53451
UBERON:UBERON_0002020,36,0.3597307203629342,15992
UBERON:UBERON_0001630,36,0.18262229933933619,36189
UBERON:UBERON_0001950,33,0.37347780210956755,11765
UBERON:UBERON_0001021,33,0.17892078548630688,31306
UBERON:UBERON_0002405,32,0.2014343818368062,26262
UBERON:UBERON_0002240,31,0.1383025356995674,34492
UBERON:UBERON_0000454,31,0.283744925549639,15830
UBERON:UBERON_0007361,31,0.3110320539094432,13678
UBERON:UBERON_0003882,29,0.24283757830423558,16854
UBERON:UBERON_0003881,29,0.33106876521685225,10171
UBERON:UBERON_0001456,29,0.17462810807601137,24904
UBERON:UBERON_0004200,28,0.2844546458366186,12099
UBERON:UBERON_0001013,28,0.20645739391607254,19212
UBERON:UBERON_0002298,27,0.18206779203279028,20569
UBERON:UBERON_0014899,26,-0.03684985955506605,76761
UBERON:UBERON_2000106,26,0.14165095267569686,24558
UBERON:UBERON_0000014,25,0.06786867704647995,37172
UBERON:UBERON_0001885,25,0.2853371949891683,8772
UBERON:UBERON_0000353,25,0.23693468634126633,12097
UBERON:UBERON_0011306,24,0.3511556420472835,4936
UBERON:UBERON_0001940,24,0.14969871789452677,19885
UBERON:UBERON_0000045,24,0.1294969138621455,22867
UBERON:UBERON_0035973,24,0.028255939716278333,46060
UBERON:UBERON_0000310,24,0.16620957184433666,17739
UBERON:UBERON_0000055,23,0.1998071961348644,12689
UBERON:UBERON_0001871,23,0.20970692368416494,11814
UBERON:UBERON_0000914,23,0.11318844466354908,23710
UBERON:UBERON_0016538,23,0.3051835865073844,5931
UBERON:UBERON_0007358,22,0.09360105953621779,25333
UBERON:UBERON_0002038,21,0.2147604659414665,8973
UBERON:UBERON_0000025,21,0.07774965159125788,26503
UBERON:UBERON_0004537,21,0.16617897461644124,13174
UBERON:UBERON_0001898,20,0.15968238329620707,12400
UBERON:UBERON_0001876,20,0.17412721619211208,10999
UBERON:UBERON_0000345,20,0.14233772198036265,14320
UBERON:UBERON_0001982,19,0.13470038133279566,13666
UBERON:UBERON_0011167,19,0.22758890804638848,6070
UBERON:UBERON_0001637,19,0.1323297455174179,13952
UBERON:UBERON_0000966,19,0.12494383181645122,14882
UBERON:UBERON_0008338,18,0.16274029756803823,9364
UBERON:UBERON_0002048,18,0.018085414538308607,35549
UBERON:UBERON_0002049,18,0.16202471311194336,9426
UBERON:UBERON_0035946,18,0.056880036357334615,24857
UBERON:UBERON_0001869,18,0.07009482340286335,22005
UBERON:UBERON_0000913,18,0.305287257986022,2515
UBERON:UBERON_0002160,18,0.19063502153284972,7240
UBERON:UBERON_0002113,18,0.05815254137590004,24567
UBERON:UBERON_0002606,17,0.2610233953855915,3101
UBERON:UBERON_0000483,17,0.07381676389798363,19293
UBERON:UBERON_0001894,17,0.06737274605132691,20546
UBERON:UBERON_0001897,17,0.08740298245851821,16896
UBERON:UBERON_0000982,17,0.06088837739754333,21889
UBERON:UBERON_0000941,17,0.10229034143406718,14610
UBERON:UBERON_0001092,17,0.12596051213248238,11595
UBERON:UBERON_0016530,17,0.20482807663638566,5368
UBERON:UBERON_0016525,17,0.12699020946748418,11479
UBERON:UBERON_2002283,16,0.11567913155543878,11243
UBERON:UBERON_0000451,16,0.0900677590579167,14665
UBERON:UBERON_0008915,16,0.13026593363497263,9664
UBERON:UBERON_0003883,16,0.1855632719296748,5445
UBERON:UBERON_2001840,15,0.07532137737936151,15208
UBERON:UBERON_0002488,15,0.16237980328095702,5803
UBERON:UBERON_0004852,15,0.09018735124470445,12901
UBERON:UBERON_0035971,15,-0.009916838425445117,39061
UBERON:UBERON_0004907,15,0.0910742209724061,12775
UBERON:UBERON_0002389,15,0.11415800624667467,9895
UBERON:UBERON_0001384,14,0.10670590976056897,9218
UBERON:UBERON_0001155,14,0.1109077051268289,8770
UBERON:UBERON_0002421,14,0.1869442573032273,3560
UBERON:UBERON_0001891,14,0.08486361254712545,11943
UBERON:UBERON_0002371,14,0.05717624752145894,16584
UBERON:UBERON_0002367,14,0.1136244019678117,8492
UBERON:UBERON_0002046,13,0.09778267513798689,8703
UBERON:UBERON_0000002,13,0.050375585505263575,15943
UBERON:UBERON_0013761,13,0.05080410652868979,15856
UBERON:UBERON_0010743,13,-0.09365078426010054,100296
UBERON:UBERON_0001088,13,0.04126904491085476,17909
UBERON:UBERON_6003624,13,0.09799893555297784,8679
UBERON:UBERON_0002756,13,0.11476888777302943,7006
UBERON:UBERON_0035564,12,0.2085995840070491,1563
UBERON:UBERON_0003062,12,0.08811143640869076,8276
UBERON:UBERON_0025595,12,0.20014169790351027,1757
UBERON:UBERON_0002106,12,0.06292236373456594,11726
UBERON:UBERON_0000160,12,0.05275961096095313,13496
UBERON:UBERON_0003129,11,0.0345004894684648,15250
UBERON:UBERON_0002264,11,0.11243921969152532,4704
UBERON:UBERON_0001638,11,0.07247367461769756,8598
UBERON:UBERON_0005396,11,0.07644378007013929,8098
UBERON:UBERON_0005409,11,0.07292995681429291,8539
UBERON:UBERON_0002336,11,0.07610912794914962,8139
UBERON:UBERON_0013694,11,0.12028110823632061,4179
UBERON:UBERON_0000119,11,0.10450922047480489,5302
UBERON:UBERON_0001690,11,0.08078920102935455,7584
UBERON:UBERON_0002191,10,0.1727103806059936,1327
UBERON:UBERON_0013196,10,0.21055567823481816,708
UBERON:UBERON_0002022,10,0.08042700790665742,6140
UBERON:UBERON_0000007,10,0.05925337341615341,8726
UBERON:UBERON_0001872,10,0.10750524209191989,3917
UBERON:UBERON_0010750,10,0.05942621155576367,8701
UBERON:UBERON_0002387,10,0.022771812506402474,15989
UBERON:UBERON_0002148,10,0.12553156484620573,2904
UBERON:UBERON_0002769,10,0.14440258377641238,2123
UBERON:UBERON_0000411,9,0.07195432249586091,5570
UBERON:UBERON_0002813,9,0.06393431306470418,6458
UBERON:UBERON_0001970,9,0.09144529542398741,3888
UBERON:UBERON_0023939,9,0.09892452924846346,3387
UBERON:UBERON_0004237,9,0.09366550887289016,3732
UBERON:UBERON_0002285,9,0.07617326141958349,5153
UBERON:UBERON_0014895,9,0.04522729927230052,9119
UBERON:UBERON_0014402,9,0.0817886344013957,4646
UBERON:UBERON_0000467,9,0.0241011922154765,13464
UBERON:UBERON_0001888,9,0.059572695689150724,6999
UBERON:UBERON_0001627,9,0.034853116656680526,11042
UBERON:UBERON_0005350,9,0.046758882915843986,8865
UBERON:UBERON_0003026,9,0.11006277714111838,2758
UBERON:UBERON_0002369,9,0.0626812157311494,6609
UBERON:UBERON_0013424,9,0.06639894533563419,6171
UBERON:UBERON_0003714,8,0.05192904180500903,6355
UBERON:UBERON_0000200,8,0.054275446033050824,6053
UBERON:UBERON_0001965,8,0.08475330943511494,3216
UBERON:UBERON_3010394,8,0.08148032888221722,3442
UBERON:UBERON_0001322,8,0.08816826296098225,2996
UBERON:UBERON_0025534,8,0.03068738367750213,9875
UBERON:UBERON_0001886,8,0.07319102020211814,4088
UBERON:UBERON_2001977,8,0.04692048536667234,7051
UBERON:UBERON_0001874,8,0.05662478883731722,5765
UBERON:UBERON_0007798,8,0.10610309858710162,2065
UBERON:UBERON_0027239,8,0.09328879248709314,2694
UBERON:UBERON_0002391,8,0.038863903088920154,8334
UBERON:UBERON_0000174,8,0.04653246321941927,7108
UBERON:UBERON_0001005,8,0.028572509844476946,10318
UBERON:UBERON_0002812,7,0.044018377332376527,5751
UBERON:UBERON_0001945,7,0.10675604664142521,1299
UBERON:UBERON_0008339,7,0.051509124033404824,4815
UBERON:UBERON_0001954,7,0.11736755777303402,1010
UBERON:UBERON_0006134,7,0.06628149928185678,3392
UBERON:UBERON_0001913,7,0.0032925266166548748,15107
UBERON:UBERON_2000092,7,0.01439154478181771,11611
UBERON:UBERON_0002034,7,0.10695127233595048,1293
UBERON:UBERON_2002210,7,0.09342477471659939,1782
UBERON:UBERON_0002436,7,0.08519573413400137,2166
UBERON:UBERON_2000006,7,0.06567669890715916,3441
UBERON:UBERON_0006093,7,0.06898974468028177,3181
UBERON:UBERON_0014930,7,0.0820637467169926,2333
UBERON:UBERON_0001836,7,0.04851754326987053,5169
UBERON:UBERON_0035015,7,0.09925214430101585,1552
UBERON:UBERON_0000922,7,0.045465410519345384,5557
UBERON:UBERON_0003251,7,0.07604383616917133,2691
UBERON:UBERON_0016540,7,0.06977921778098278,3122
UBERON:UBERON_0001049,7,0.09426124510983366,1747
UBERON:UBERON_0002372,7,0.0848467500067302,2184
UBERON:UBERON_0006967,7,0.07003663378332603,3103
UBERON:UBERON_0002129,7,0.07945309698083683,2482
UBERON:UBERON_0001464,7,0.03895966071796274,6484
UBERON:UBERON_0002771,7,0.09421299719301547,1749
UBERON:UBERON_0002766,7,0.1031491577628278,1415
UBERON:UBERON_0002619,6,0.09404066258674254,1038
UBERON:UBERON_0010230,6,0.05128365082603972,3388
UBERON:UBERON_0001987,6,0.040222184763984654,4601
UBERON:UBERON_0001988,6,0.014153939384367034,9464
UBERON:UBERON_0002261,6,0.04984060357835766,3526
UBERON:UBERON_0016634,6,0.05110274132682281,3405
UBERON:UBERON_0000061,6,0.10731257967125292,719
UBERON:UBERON_0004879,6,0.0279507233156944,6461
UBERON:UBERON_0001103,6,0.07319217384665354,1848
UBERON:UBERON_0000004,6,0.02377627072593864,7252
UBERON:UBERON_3010224,6,0.05000499080117346,3510
UBERON:UBERON_0001882,6,0.04689863791680992,3825
UBERON:UBERON_0002973,6,0.07329010015503208,1843
UBERON:UBERON_0001893,6,0.08119409329004501,1481
UBERON:UBERON_0002740,6,0.1002151388771601,875
UBERON:UBERON_0001621,6,0.02832749634961171,6394
UBERON:UBERON_0001634,6,0.07842321743825625,1599
UBERON:UBERON_0000974,6,-0.004741666071280783,15963
UBERON:UBERON_0000988,6,0.032556461101540986,5688
UBERON:UBERON_0001833,6,0.056570220792788846,2927
UBERON:UBERON_0000965,6,0.028147055022285785,6426
UBERON:UBERON_0004086,6,0.08146355598263598,1470
UBERON:UBERON_0002190,6,0.1258096857297095,431
UBERON:UBERON_0003481,6,0.05489326515158859,3066
UBERON:UBERON_0034931,6,0.09428523775694278,1031
UBERON:UBERON_6003623,6,0.07985258982242584,1537
UBERON:UBERON_0002384,6,0.0408322008936036,4524
UBERON:UBERON_0000170,6,0.005863119453717021,11904
UBERON:UBERON_0002363,6,0.021375708660662098,7750
UBERON:UBERON_0002120,6,0.07691789804367168,1667
UBERON:UBERON_0002103,6,0.03890320284606881,4772
UBERON:UBERON_0003893,6,0.019707832325783322,8116
UBERON:UBERON_0003655,6,0.048403673648328746,3669
UBERON:UBERON_0003876,6,0.056967554407901744,2895
UBERON:UBERON_0001423,6,0.0401907751784206,4605
UBERON:UBERON_0000344,6,0.031914041857542284,5790
UBERON:UBERON_0001769,5,0.03811056054321674,3292
UBERON:UBERON_0010210,5,0.03668108794061559,3452
UBERON:UBERON_0000403,5,0.013595621466263556,7429
UBERON:UBERON_0036007,5,0.046076297121794035,2527
UBERON:UBERON_0001906,5,0.0446220427869278,2652
UBERON:UBERON_0001915,5,0.05081688979870328,2159
UBERON:UBERON_0006314,5,0.0614070382299995,1519
UBERON:UBERON_0008982,5,0.05297081839694683,2010
UBERON:UBERON_0002021,5,0.039153153495708845,3180
UBERON:UBERON_0001154,5,0.017600859054340647,6504
UBERON:UBERON_1000019,5,0.05080294190221522,2160
UBERON:UBERON_0005725,5,0.07707224754261358,903
UBERON:UBERON_0002211,5,0.056244396043025266,1803
UBERON:UBERON_0000044,5,0.05563253979604593,1840
UBERON:UBERON_0000013,5,0.05427228690089975,1925
UBERON:UBERON_0008199,5,0.016110112625196356,6834
UBERON:UBERON_0010010,5,0.08461338192834612,703
UBERON:UBERON_0003978,5,0.043094105331817616,2790
UBERON:UBERON_0002883,5,0.08250387963324698,754
UBERON:UBERON_0002743,5,0.04509134346785022,2611
UBERON:UBERON_0002967,5,0.05292589596963749,2013
UBERON:UBERON_0001873,5,0.030374582554526377,4256
UBERON:UBERON_0023879,5,0.03500116642334997,3650
UBERON:UBERON_0000992,5,0.03287469392066039,3917
UBERON:UBERON_0002707,5,0.042190157186756186,2875
UBERON:UBERON_0004050,5,0.05410065975889259,1936
UBERON:UBERON_0005383,5,0.06661052821970712,1278
UBERON:UBERON_0000945,5,0.025660800993168732,4977
UBERON:UBERON_0005372,5,0.07664171105896464,916
UBERON:UBERON_0002080,5,0.07889412115504198,850
UBERON:UBERON_0002084,5,0.051195945377892196,2132
UBERON:UBERON_0008967,5,0.054571056855952066,1906
UBERON:UBERON_0001091,5,0.04006669384012855,3085
UBERON:UBERON_0002385,5,0.06164593292786929,1507
UBERON:UBERON_0035803,5,0.07179263346716946,1076
UBERON:UBERON_0034729,5,0.06820765075911134,1212
UBERON:UBERON_0002108,5,0.0315581941192843,4092
UBERON:UBERON_0002349,5,0.03506725637181334,3642
UBERON:UBERON_0002104,5,0.04677568320742701,2469
UBERON:UBERON_0001443,5,-0.013952367568255943,18541
UBERON:UBERON_0002530,5,0.04134309192708672,2957
UBERON:UBERON_0002751,5,0.06997317795292005,1143
UBERON:UBERON_0001675,5,0.059264234012371755,1631
UBERON:UBERON_0022353,5,0.05070548705709027,2167
UBERON:UBERON_0013755,4,0.01162259529814633,5762
UBERON:UBERON_0002617,4,0.061973402412126524,713
UBERON:UBERON_0001771,4,0.02042959290258316,3998
UBERON:UBERON_0001981,4,0.018170249396526,4391
UBERON:UBERON_0035574,4,0.04021390062120454,1759
UBERON:UBERON_0001997,4,0.0587811386630122,814
UBERON:UBERON_0001968,4,0.02621991486670962,3144
UBERON:UBERON_0001723,4,0.019893168400819426,4088
UBERON:UBERON_0010415,4,0.05726117213824108,867
UBERON:UBERON_0001908,4,0.03741078896890923,1976
UBERON:UBERON_0006107,4,0.05074961496955301,1136
UBERON:UBERON_0004167,4,0.02688822250671178,3058
UBERON:UBERON_0008979,4,0.043292977502840335,1548
UBERON:UBERON_0004454,4,0.021077088607509658,3892
UBERON:UBERON_0004452,4,0.027333580923473235,3002
UBERON:UBERON_0002286,4,0.037866264223491444,1939
UBERON:UBERON_0002256,4,0.03602467224268788,2093
UBERON:UBERON_0003118,4,0.08204350175996035,310
UBERON:UBERON_0000058,4,0.04117816415904644,1690
UBERON:UBERON_0005974,4,0.05187866116910735,1084
UBERON:UBERON_0002437,4,0.03141742794304728,2534
UBERON:UBERON_0001348,4,0.034681283866662575,2213
UBERON:UBERON_0034889,4,0.04393979329857955,1507
UBERON:UBERON_0000020,4,0.07242922239604356,462
UBERON:UBERON_0013531,4,0.0655362735593019,615
UBERON:UBERON_0013533,4,0.08493027765905965,275
UBERON:UBERON_0001782,4,0.03834318742238837,1901
UBERON:UBERON_0000315,4,0.01938573453572507,4175
UBERON:UBERON_0002974,4,0.09694900742411547,167
UBERON:UBERON_0001899,4,0.08053698713390411,330
UBERON:UBERON_0002726,4,0.030668451236948897,2614
UBERON:UBERON_0001875,4,0.02476990314635884,3339
UBERON:UBERON_3011120,4,0.014469106083951638,5120
UBERON:UBERON_0011639,4,0.03408973387156395,2268
UBERON:UBERON_0007113,4,0.05495696262817494,954
UBERON:UBERON_0018229,4,0.05183424385599195,1086
UBERON:UBERON_0005386,4,0.07495644241581406,416
UBERON:UBERON_0000947,4,0.031115037960047345,2566
UBERON:UBERON_0005158,4,0.0539672388882162,994
UBERON:UBERON_0008878,4,0.038495777181109324,1889
UBERON:UBERON_0007639,4,0.08976571610393076,225
UBERON:UBERON_0008933,4,0.027591816595681953,2970
UBERON:UBERON_0001277,4,0.02506761728669885,3298
UBERON:UBERON_0003210,4,0.044736306215637185,1458
UBERON:UBERON_0001008,4,0.002551010592217418,8396
UBERON:UBERON_0002576,4,0.047648938221084326,1292
UBERON:UBERON_0000391,4,0.0438918720652669,1510
UBERON:UBERON_0001019,4,0.04590453681357115,1389
UBERON:UBERON_0003674,4,0.04185779524048864,1643
UBERON:UBERON_0002342,4,0.04581795251077295,1394
UBERON:UBERON_0034751,4,0.057205650488003724,869
UBERON:UBERON_0001465,4,0.010921949813487318,5932
UBERON:UBERON_0002310,4,0.039995708882121214,1775
UBERON:UBERON_0002792,4,0.04625401916214693,1369
UBERON:UBERON_0001474,4,0.018329919849541496,4362
UBERON:UBERON_0004725,4,0.05216938674866983,1071
UBERON:UBERON_0013406,4,0.009058291301525774,6409
UBERON:UBERON_0013756,3,0.01227095178788501,3550
UBERON:UBERON_0003942,3,0.044980929961696156,581
UBERON:UBERON_0019285,3,0.05177230357546811,399
UBERON:UBERON_0003929,3,0.04354634261503599,629
UBERON:UBERON_0001759,3,0.016709079411306612,2777
UBERON:UBERON_0011305,3,0.026843780634115383,1585
UBERON:UBERON_0001736,3,0.05037808658967502,431
UBERON:UBERON_0003911,3,0.04003242937769719,764
UBERON:UBERON_0001953,3,0.07044340645417779,142
UBERON:UBERON_0023943,3,0.04351763365084675,630
UBERON:UBERON_0001905,3,0.021596313068628907,2119
UBERON:UBERON_0009623,3,0.04398254132383054,614
UBERON:UBERON_0006114,3,0.03956541917557875,784
UBERON:UBERON_0001910,3,0.04850755690796944,478
UBERON:UBERON_0007692,3,0.028590213997199958,1439
UBERON:UBERON_0008998,3,0.027695909481800365,1512
UBERON:UBERON_0006575,3,0.0369117681228519,908
UBERON:UBERON_0002196,3,0.03222237543624377,1177
UBERON:UBERON_0003053,3,0.033676609293467795,1086
UBERON:UBERON_0002067,3,0.024565036139172283,1798
UBERON:UBERON_0015599,3,0.0289197319044802,1413
UBERON:UBERON_0009911,3,0.024355181377367044,1819
UBERON:UBERON_0002043,3,0.034934169466573774,1013
UBERON:UBERON_0004672,3,0.054770776853905065,338
UBERON:UBERON_0002268,3,0.06398475124742128,203
UBERON:UBERON_0002260,3,0.04744309417725148,507
UBERON:UBERON_0001388,3,0.0322993116493158,1172
UBERON:UBERON_0001385,3,0.03495201864250038,1012
UBERON:UBERON_0025591,3,0.04138265099157177,709
UBERON:UBERON_0025593,3,0.028291285789981465,1463
UBERON:UBERON_0014454,3,0.05710777245656142,297
UBERON:UBERON_0035931,3,0.040560475389729844,742
UBERON:UBERON_0035938,3,0.040707206554281124,736
UBERON:UBERON_0014687,3,0.042190631207085,678
